id,application_id,name,full_name,pan,mobile,email,gender,age,date_of_birth,cibil,cibil_score,monthly_income,loan_amt,loan_amount_requested,tenure_months,existing_emi,type,loan_type,city,employment_type,loan_purpose,indicative_rate,property_type,created
RET-001510,RET-001510,Aatrey Naidu,Aatrey Naidu,OILHP2105F,9366718278,aatrey1510@gmail.com,O,27,1999-04-09,767,767,44643,1600000,1600000,60,4326,auto_loan,auto_loan,Bengaluru,self_employed_professional,Consumer durables,17.8,,2025-05-27
RET-001511,RET-001511,Srishti Hegde,Srishti Hegde,MXQFO2823V,9191303416,srishti1511@gmail.com,F,54,1972-04-12,769,769,262776,180000,180000,18,36949,gold_loan,gold_loan,Ahmedabad,salaried,Travel,9.66,,2024-05-15
RET-001512,RET-001512,Srini Shanmugam,Srini Shanmugam,HITAW2704M,9326425447,srini1512@outlook.com,F,49,1977-11-08,853,853,26859,2900000,2900000,300,729,home_loan,home_loan,Pune,self_employed_professional,Home appliances,17.19,under_construction,2024-06-16
RET-001513,RET-001513,Prachi Chetty,Prachi Chetty,BKEKU7453Q,9332403397,prachi1513@yahoo.co.in,F,47,1979-02-17,895,895,105712,1400000,1400000,60,16222,auto_loan,auto_loan,Delhi,self_employed_professional,Solar panel installation,16.22,,2025-02-27
RET-001514,RET-001514,Sridhar Duraisamy,Sridhar Duraisamy,XUUNG3771C,9155823767,sridhar1514@rediffmail.com,O,37,1989-01-16,702,702,24916,2700000,2700000,300,1894,home_loan,home_loan,Bengaluru,self_employed_non_professional,Vehicle purchase,15.55,under_construction,2024-12-17
RET-001515,RET-001515,Abhirup Tanwar,Abhirup Tanwar,LDTZY3184P,9661147706,abhirup1515@rediffmail.com,F,50,1976-05-17,873,873,36548,600000,600000,48,11387,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Home renovation,11.69,,2024-06-18
RET-001516,RET-001516,Sushma Nair,Sushma Nair,YFXTO8452T,9772115415,sushma1516@gmail.com,F,59,1967-02-06,722,722,60538,1600000,1600000,120,15701,education_loan,education_loan,Hyderabad,salaried,Home renovation,11.34,,2025-09-21
RET-001517,RET-001517,Yamuna Sisodia,Yamuna Sisodia,ZUYCA5912E,9749068700,yamuna1517@yahoo.co.in,M,52,1974-08-02,761,761,40029,200000,200000,24,9581,personal_loan,personal_loan,Bhopal,self_employed_professional,Business expansion,9.72,,2025-03-14
RET-001518,RET-001518,Manisha Malhotra,Manisha Malhotra,BSDTH6912A,9118371034,manisha1518@outlook.com,O,24,2002-10-27,659,659,114912,1800000,1800000,24,30424,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Home appliances,15.07,,2026-02-07
RET-001519,RET-001519,Pranita Dhillon,Pranita Dhillon,KKYBQ8290U,9669326003,pranita1519@yahoo.co.in,O,43,1983-06-10,850,850,196709,1000000,1000000,12,3671,personal_loan,personal_loan,Kolkata,self_employed_professional,Education,11.1,,2024-11-02
RET-001520,RET-001520,Akshay Mittal,Akshay Mittal,RMFHY4294J,9805586579,akshay1520@yahoo.co.in,F,22,2004-12-08,786,786,67305,600000,600000,48,20463,auto_loan,auto_loan,Bengaluru,self_employed_non_professional,Vehicle purchase,10.62,,2025-07-05
RET-001521,RET-001521,Vibha Sekhon,Vibha Sekhon,LFZIP1461H,9321050856,vibha1521@gmail.com,F,56,1970-04-28,759,759,46901,2200000,2200000,36,10713,personal_loan,personal_loan,Mumbai,self_employed_professional,Travel,9.55,,2024-03-14
RET-001522,RET-001522,Prachi Kamath,Prachi Kamath,DVKUX8233F,9288252331,prachi1522@rediffmail.com,F,48,1978-01-09,794,794,137897,1500000,1500000,36,5988,personal_loan,personal_loan,Bengaluru,self_employed_professional,Debt consolidation,10.56,,2025-06-17
RET-001523,RET-001523,Gunjan Chidambaram,Gunjan Chidambaram,MBZSA4848G,9502357971,gunjan1523@yahoo.co.in,O,23,2003-08-05,727,727,22618,1000000,1000000,12,7512,personal_loan,personal_loan,Bengaluru,self_employed_professional,Business expansion,15.49,,2025-10-30
RET-001524,RET-001524,Nilesh Gupte,Nilesh Gupte,TXDDL1561R,9398788940,nilesh1524@hotmail.com,O,25,2001-12-10,713,713,24635,1800000,1800000,60,4806,auto_loan,auto_loan,Chennai,salaried,Consumer durables,14.1,,2024-10-26
RET-001525,RET-001525,Abhi Banerjee,Abhi Banerjee,SHBWP9228U,9938826300,abhi1525@hotmail.com,F,58,1968-10-22,758,758,389741,120000,120000,12,40862,gold_loan,gold_loan,Bengaluru,self_employed_non_professional,Business expansion,10.73,,2024-09-25
RET-001526,RET-001526,Nilesh Khanna,Nilesh Khanna,FQFRY8716O,9849394504,nilesh1526@yahoo.co.in,O,28,1998-12-11,829,829,120744,900000,900000,60,27601,auto_loan,auto_loan,Bengaluru,self_employed_non_professional,Business expansion,18.28,,2024-04-01
RET-001527,RET-001527,Juhi Roy,Juhi Roy,NNIPI1066V,9368815410,juhi1527@rediffmail.com,M,38,1988-10-23,850,850,61774,1900000,1900000,60,19090,auto_loan,auto_loan,Ahmedabad,self_employed_professional,Consumer durables,17.45,,2025-06-06
RET-001528,RET-001528,Advaita Pinto,Advaita Pinto,FTVKI5455Q,9878439673,advaita1528@yahoo.co.in,F,38,1988-06-02,743,743,54494,700000,700000,60,6612,personal_loan,personal_loan,Bengaluru,salaried,Consumer durables,16.03,,2025-06-11
RET-001529,RET-001529,Abirami Monteiro,Abirami Monteiro,NXSDX2183P,9652884491,abirami1529@gmail.com,O,41,1985-09-10,849,849,312745,200000,200000,18,79400,gold_loan,gold_loan,Bengaluru,salaried,Debt consolidation,11.85,,2025-04-11
RET-001530,RET-001530,Smitha Pereira,Smitha Pereira,RLFSB1484P,9869292099,smitha1530@yahoo.co.in,O,50,1976-12-15,862,862,52339,2300000,2300000,48,4683,personal_loan,personal_loan,Chennai,self_employed_non_professional,Business expansion,13.19,,2024-08-13
RET-001531,RET-001531,Kabir Sangwan,Kabir Sangwan,DZITB8142I,9711456169,kabir1531@hotmail.com,O,47,1979-10-24,636,636,103260,400000,400000,36,8788,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Wedding,11.77,,2025-04-24
RET-001532,RET-001532,Gauri Duraisamy,Gauri Duraisamy,HDYDX2248Y,9630784424,gauri1532@outlook.com,O,26,2000-05-03,738,738,158173,7600000,7600000,180,39978,home_loan,home_loan,Bengaluru,salaried,Consumer durables,16.48,ready_to_move,2025-05-07
RET-001533,RET-001533,Vikas Dagar,Vikas Dagar,FUEUE5036B,9320291386,vikas1533@outlook.com,M,32,1994-01-09,883,883,31189,180000,180000,12,8908,gold_loan,gold_loan,Coimbatore,self_employed_professional,Solar panel installation,16.33,,2025-11-27
RET-001534,RET-001534,Chetan Arumugam,Chetan Arumugam,HPGOO5664L,9396067311,chetan1534@hotmail.com,O,44,1982-10-06,874,874,106853,400000,400000,60,13742,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Wedding,14.42,,2025-08-11
RET-001535,RET-001535,Tanvi Venkatesan,Tanvi Venkatesan,ALRNK3954B,9143555032,tanvi1535@yahoo.co.in,M,35,1991-01-11,893,893,110090,2600000,2600000,240,27491,home_loan,home_loan,Jaipur,self_employed_professional,Wedding,16.3,under_construction,2024-12-05
RET-001536,RET-001536,Ashok Sidhu,Ashok Sidhu,LVDSJ4852S,9477466961,ashok1536@yahoo.co.in,M,30,1996-05-03,565,565,28654,7400000,7400000,180,3025,home_loan,home_loan,Mumbai,salaried,Personal expenses,10.15,under_construction,2025-12-19
RET-001537,RET-001537,Amith Shinde,Amith Shinde,OAKPX4499Y,9282964202,amith1537@rediffmail.com,O,38,1988-09-16,734,734,43348,1400000,1400000,84,1226,education_loan,education_loan,Delhi,salaried,Wedding,15.85,,2025-03-24
RET-001538,RET-001538,Girish Toor,Girish Toor,DXVLG2731O,9250923278,girish1538@hotmail.com,F,24,2002-11-03,732,732,37953,1200000,1200000,36,9716,auto_loan,auto_loan,Bengaluru,self_employed_non_professional,Solar panel installation,11.65,,2025-09-05
RET-001539,RET-001539,Naomi Murthy,Naomi Murthy,RPUBX7265B,9429723814,naomi1539@gmail.com,M,59,1967-03-25,822,822,41422,1400000,1400000,60,12725,auto_loan,auto_loan,Mumbai,self_employed_non_professional,Travel,14.82,,2024-11-21
RET-001540,RET-001540,Saloni Saini,Saloni Saini,UDSZS2048T,9902568213,saloni1540@outlook.com,O,53,1973-08-21,742,742,163336,1100000,1100000,24,45606,personal_loan,personal_loan,Bengaluru,self_employed_professional,Consumer durables,16.16,,2026-01-11
RET-001541,RET-001541,Varun Shah,Varun Shah,XFNXY8084S,9422172562,varun1541@rediffmail.com,M,51,1975-12-08,704,704,105623,600000,600000,48,15340,auto_loan,auto_loan,Indore,self_employed_non_professional,Debt consolidation,10.39,,2026-02-15
RET-001542,RET-001542,Puja Nandi,Puja Nandi,DZONX3367D,9215891244,puja1542@rediffmail.com,M,30,1996-05-19,765,765,396459,700000,700000,72,115761,auto_loan,auto_loan,Mumbai,salaried,Home appliances,13.86,,2025-11-04
RET-001543,RET-001543,Anchita Oswal,Anchita Oswal,WBMYI6259Q,9630146684,anchita1543@yahoo.co.in,M,31,1995-04-12,834,834,194886,1000000,1000000,48,32643,auto_loan,auto_loan,Bengaluru,self_employed_professional,Vehicle purchase,12.09,,2025-08-18
RET-001544,RET-001544,Sahana Grewal,Sahana Grewal,ZYZNL3099V,9346490800,sahana1544@rediffmail.com,M,31,1995-04-26,872,872,53718,5000000,5000000,240,14110,home_loan,home_loan,Kolkata,self_employed_non_professional,Home renovation,12.04,under_construction,2025-08-18
RET-001545,RET-001545,Archana Mukherjee,Archana Mukherjee,OSFKU2102X,9402911345,archana1545@gmail.com,M,41,1985-02-08,797,797,89641,4800000,4800000,180,10631,home_loan,home_loan,Bengaluru,self_employed_non_professional,Consumer durables,11.24,under_construction,2026-03-01
RET-001546,RET-001546,Puja Gawde,Puja Gawde,SPFZK5770R,9280630913,puja1546@hotmail.com,F,56,1970-01-20,835,835,96393,140000,140000,12,18685,gold_loan,gold_loan,Bengaluru,salaried,Solar panel installation,14.28,,2025-12-31
RET-001547,RET-001547,Abhaya James,Abhaya James,DKGTG1159J,9875717515,abhaya1547@yahoo.co.in,O,52,1974-11-01,569,569,74308,1100000,1100000,84,22308,education_loan,education_loan,Hyderabad,self_employed_professional,Consumer durables,10.01,,2024-06-11
RET-001548,RET-001548,Anand Biswas,Anand Biswas,GITLK8793E,9499889320,anand1548@outlook.com,M,35,1991-06-03,701,701,59988,300000,300000,36,15927,auto_loan,auto_loan,Mumbai,salaried,Consumer durables,14.91,,2025-05-03
RET-001549,RET-001549,Sunil Singh,Sunil Singh,WWSGC9410U,9196397904,sunil1549@hotmail.com,O,50,1976-02-14,820,820,142513,150000,150000,12,13114,gold_loan,gold_loan,Ahmedabad,self_employed_professional,Medical emergency,16.58,,2025-12-08
RET-001550,RET-001550,Nagesh Gill,Nagesh Gill,UPBNY4164V,9762331777,nagesh1550@outlook.com,M,45,1981-10-24,885,885,55943,700000,700000,60,10094,auto_loan,auto_loan,Delhi,salaried,Medical emergency,16.21,,2025-04-23
RET-001551,RET-001551,Sachin Tripathi,Sachin Tripathi,BMYIS2547H,9249200337,sachin1551@yahoo.co.in,M,56,1970-10-15,764,764,253639,6500000,6500000,300,16340,home_loan,home_loan,Bengaluru,self_employed_professional,Personal expenses,10.03,ready_to_move,2024-06-04
RET-001552,RET-001552,Mamatha Nandi,Mamatha Nandi,LSIVF1306C,9318288089,mamatha1552@rediffmail.com,F,33,1993-04-15,760,760,130301,1400000,1400000,120,19506,home_loan,home_loan,Bengaluru,self_employed_non_professional,Personal expenses,15.69,ready_to_move,2025-12-06
RET-001553,RET-001553,Rahul Sundaram,Rahul Sundaram,MAGPC1468E,9335558100,rahul1553@rediffmail.com,F,51,1975-12-23,644,644,119998,2400000,2400000,24,20609,personal_loan,personal_loan,Bengaluru,salaried,Debt consolidation,17.22,,2025-04-21
RET-001554,RET-001554,Ishaan Bhatt,Ishaan Bhatt,VVZYZ8471D,9923091788,ishaan1554@yahoo.co.in,F,42,1984-03-06,627,627,98189,1100000,1100000,72,21898,auto_loan,auto_loan,Mumbai,self_employed_non_professional,Wedding,17.54,,2025-05-08
RET-001555,RET-001555,Fatima Kapoor,Fatima Kapoor,MPOBJ3093S,9173595865,fatima1555@yahoo.co.in,F,31,1995-11-28,869,869,66648,1400000,1400000,24,18591,personal_loan,personal_loan,Bengaluru,salaried,Home appliances,9.66,,2025-12-16
RET-001556,RET-001556,Kumar Srivastava,Kumar Srivastava,GNZBT6811D,9704722245,kumar1556@rediffmail.com,M,33,1993-06-27,862,862,140603,210000,210000,18,3570,gold_loan,gold_loan,Bengaluru,self_employed_non_professional,Solar panel installation,18.26,,2024-09-28
RET-001557,RET-001557,Jatin Phogat,Jatin Phogat,OMYNP8371W,9169084009,jatin1557@rediffmail.com,O,57,1969-03-16,878,878,94950,2500000,2500000,180,7034,home_loan,home_loan,Bengaluru,self_employed_professional,Business expansion,15.57,under_construction,2025-08-14
RET-001558,RET-001558,Pankaj Sisodia,Pankaj Sisodia,ATQLG1922E,9503749997,pankaj1558@yahoo.co.in,M,47,1979-04-23,886,886,367256,1700000,1700000,12,61589,personal_loan,personal_loan,Hyderabad,salaried,Medical emergency,13.12,,2025-03-04
RET-001559,RET-001559,Latika Kshirsagar,Latika Kshirsagar,IVIEQ6763P,9787106547,latika1559@hotmail.com,M,58,1968-12-09,872,872,262735,6700000,6700000,300,75857,home_loan,home_loan,Mumbai,salaried,Education,17.59,under_construction,2025-01-16
RET-001560,RET-001560,Roopa Chaturvedi,Roopa Chaturvedi,UBUIY1758Y,9489358034,roopa1560@gmail.com,M,41,1985-04-22,878,878,57805,2100000,2100000,24,11928,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Debt consolidation,14.4,,2025-08-29
RET-001561,RET-001561,Arjun Raval,Arjun Raval,VBIDM8404D,9798873946,arjun1561@rediffmail.com,M,25,2001-09-19,899,899,318126,3300000,3300000,180,24374,home_loan,home_loan,Pune,salaried,Home appliances,14.32,under_construction,2024-12-24
RET-001562,RET-001562,Achintya Chitale,Achintya Chitale,BIGXV7934C,9585918425,achintya1562@yahoo.co.in,O,29,1997-08-23,871,871,29528,600000,600000,48,5301,personal_loan,personal_loan,Bengaluru,salaried,Vehicle purchase,10.17,,2024-05-22
RET-001563,RET-001563,Mahesh Virk,Mahesh Virk,AEQCJ6183N,9306645440,mahesh1563@gmail.com,F,45,1981-12-16,834,834,119271,500000,500000,48,22759,auto_loan,auto_loan,Delhi,self_employed_non_professional,Education,12.56,,2025-04-29
RET-001564,RET-001564,Aabha Ganesan,Aabha Ganesan,OAXCG2738L,9627554315,aabha1564@yahoo.co.in,O,35,1991-09-23,680,680,64041,3400000,3400000,240,7917,home_loan,home_loan,Mumbai,salaried,Consumer durables,18.17,ready_to_move,2025-11-09
RET-001565,RET-001565,Kapil Kang,Kapil Kang,QRQKE3016B,9140834541,kapil1565@hotmail.com,M,43,1983-06-07,881,881,60124,300000,300000,60,11435,auto_loan,auto_loan,Bengaluru,self_employed_professional,Personal expenses,17.8,,2025-10-14
RET-001566,RET-001566,Aditi John,Aditi John,XIQDA6990A,9362099166,aditi1566@hotmail.com,M,56,1970-02-13,791,791,90898,2100000,2100000,24,2449,personal_loan,personal_loan,Mumbai,self_employed_non_professional,Medical emergency,18.23,,2025-04-12
RET-001567,RET-001567,Srini Mann,Srini Mann,POLFI7011V,9662978600,srini1567@outlook.com,F,50,1976-11-20,842,842,51550,1600000,1600000,36,3602,auto_loan,auto_loan,Delhi,self_employed_professional,Travel,9.93,,2025-11-22
RET-001568,RET-001568,Uday Rodrigues,Uday Rodrigues,WLKAU4504F,9200326039,uday1568@yahoo.co.in,F,58,1968-10-11,744,744,31104,600000,600000,60,6441,personal_loan,personal_loan,Bengaluru,self_employed_professional,Business expansion,14.74,,2026-01-21
RET-001569,RET-001569,Sachin Thorat,Sachin Thorat,TKNPU1115W,9133862055,sachin1569@gmail.com,O,22,2004-06-21,692,692,55711,5300000,5300000,300,12164,home_loan,home_loan,Bengaluru,self_employed_non_professional,Medical emergency,10.76,ready_to_move,2024-08-19
RET-001570,RET-001570,Ashwini Sisodia,Ashwini Sisodia,HSXNS8256N,9943976871,ashwini1570@outlook.com,M,33,1993-09-18,886,886,42425,1100000,1100000,60,10744,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Personal expenses,11.79,,2024-08-09
RET-001571,RET-001571,Trisha Subramaniam,Trisha Subramaniam,EGBJW6509F,9245290021,trisha1571@rediffmail.com,O,60,1966-11-16,768,768,135341,4200000,4200000,240,17691,home_loan,home_loan,Delhi,self_employed_professional,Consumer durables,18.41,ready_to_move,2024-11-15
RET-001572,RET-001572,Meghna Mukherjee,Meghna Mukherjee,EVITU6010D,9387252991,meghna1572@gmail.com,M,28,1998-01-04,848,848,41816,100000,100000,6,9359,gold_loan,gold_loan,Bengaluru,self_employed_non_professional,Education,17.16,,2024-04-06
RET-001573,RET-001573,Mahesh Sisodia,Mahesh Sisodia,KUPSS9614E,9639376503,mahesh1573@outlook.com,M,32,1994-08-03,795,795,31739,1800000,1800000,180,2812,home_loan,home_loan,Bengaluru,salaried,Wedding,15.52,under_construction,2026-01-12
RET-001574,RET-001574,Kabir Sandhu,Kabir Sandhu,QDPRQ1747J,9967968813,kabir1574@gmail.com,M,44,1982-04-05,689,689,128225,5900000,5900000,300,31748,home_loan,home_loan,Bengaluru,self_employed_professional,Wedding,13.65,ready_to_move,2024-03-13
RET-001575,RET-001575,Ashwini Dubey,Ashwini Dubey,RTVXY4981E,9338105094,ashwini1575@yahoo.co.in,O,39,1987-03-19,813,813,26180,900000,900000,48,6764,personal_loan,personal_loan,Pune,self_employed_non_professional,Business expansion,12.34,,2024-03-12
RET-001576,RET-001576,Girish Singh,Girish Singh,SSZNM7292T,9451861917,girish1576@outlook.com,O,24,2002-10-22,827,827,24295,500000,500000,36,2805,auto_loan,auto_loan,Bengaluru,self_employed_professional,Debt consolidation,11.33,,2025-12-15
RET-001577,RET-001577,Nupur Deshpande,Nupur Deshpande,QJUDE6416R,9366986946,nupur1577@outlook.com,O,46,1980-06-22,749,749,338930,1700000,1700000,12,50225,personal_loan,personal_loan,Chennai,self_employed_non_professional,Wedding,12.18,,2024-08-02
RET-001578,RET-001578,Namita Phogat,Namita Phogat,PNBPV1754I,9644475937,namita1578@outlook.com,F,42,1984-06-09,802,802,27990,2500000,2500000,84,6359,education_loan,education_loan,Bengaluru,self_employed_non_professional,Personal expenses,11.31,,2025-06-24
RET-001579,RET-001579,Natasha Bajaj,Natasha Bajaj,XMIJH3873P,9942821610,natasha1579@yahoo.co.in,F,58,1968-03-07,863,863,142905,2400000,2400000,24,21309,personal_loan,personal_loan,Bengaluru,salaried,Wedding,18.47,,2026-02-12
RET-001580,RET-001580,Akanksha Sisodia,Akanksha Sisodia,KQDSV7078K,9164040263,akanksha1580@hotmail.com,M,60,1966-12-23,852,852,289261,1800000,1800000,48,67124,personal_loan,personal_loan,Bengaluru,self_employed_professional,Business expansion,18.34,,2025-12-26
RET-001581,RET-001581,Shaily Dhillon,Shaily Dhillon,UICLG8618M,9369740302,shaily1581@gmail.com,F,59,1967-11-24,747,747,321529,1000000,1000000,48,3508,auto_loan,auto_loan,Bengaluru,self_employed_professional,Wedding,9.86,,2025-09-30
RET-001582,RET-001582,Vinay Sandhu,Vinay Sandhu,UPTBL1540F,9457414306,vinay1582@gmail.com,M,56,1970-12-19,784,784,371773,800000,800000,60,40301,auto_loan,auto_loan,Delhi,self_employed_non_professional,Travel,14.55,,2024-03-08
RET-001583,RET-001583,Rashi Dhaliwal,Rashi Dhaliwal,WVBHC3091D,9136658026,rashi1583@gmail.com,F,38,1988-05-07,753,753,306802,2100000,2100000,36,87414,personal_loan,personal_loan,Hyderabad,self_employed_professional,Solar panel installation,17.29,,2025-01-09
RET-001584,RET-001584,Advaita Jog,Advaita Jog,XHHEX5160X,9181718519,advaita1584@yahoo.co.in,M,55,1971-07-19,850,850,141929,1800000,1800000,240,23930,home_loan,home_loan,Mumbai,self_employed_non_professional,Travel,17.71,ready_to_move,2025-04-30
RET-001585,RET-001585,Pallavi Saini,Pallavi Saini,XVDKB4158T,9782967326,pallavi1585@hotmail.com,O,47,1979-01-10,659,659,99242,1200000,1200000,120,8509,home_loan,home_loan,Mumbai,self_employed_professional,Wedding,10.95,ready_to_move,2025-06-24
RET-001586,RET-001586,Shikha Ramasamy,Shikha Ramasamy,UUVXZ3984L,9928496878,shikha1586@gmail.com,O,27,1999-03-22,647,647,128109,1500000,1500000,72,41880,auto_loan,auto_loan,Bengaluru,self_employed_professional,Debt consolidation,11.12,,2024-04-24
RET-001587,RET-001587,Jagadish Ramaswamy,Jagadish Ramaswamy,BHBZU7311V,9848692984,jagadish1587@outlook.com,O,35,1991-08-24,847,847,36962,2300000,2300000,60,5164,personal_loan,personal_loan,Chennai,self_employed_professional,Personal expenses,13.78,,2026-01-27
RET-001588,RET-001588,Anurag Patel,Anurag Patel,FZPMS2188S,9119618645,anurag1588@yahoo.co.in,M,22,2004-08-26,756,756,64468,2200000,2200000,12,18340,personal_loan,personal_loan,Chennai,self_employed_non_professional,Personal expenses,15.26,,2024-03-31
RET-001589,RET-001589,Sridhar Dubey,Sridhar Dubey,JIKUY9442O,9647992465,sridhar1589@gmail.com,F,38,1988-06-06,778,778,363252,1300000,1300000,36,83663,auto_loan,auto_loan,Bengaluru,salaried,Home renovation,9.77,,2025-09-11
RET-001590,RET-001590,Devika Palaniswamy,Devika Palaniswamy,FLACX3482W,9840874705,devika1590@outlook.com,F,52,1974-02-07,777,777,44480,250000,250000,12,5638,gold_loan,gold_loan,Bengaluru,salaried,Debt consolidation,12.41,,2024-06-04
