id,application_id,name,business_name,pan,gstin,mobile,email,promoter_name,promoter_cibil_score,cibil,annual_turnover,turnover,loan_amt,loan_amount_requested,business_vintage_years,vintage,type,loan_type,collateral,collateral_value,city,industry,loan_purpose,created
SME-000545,SME-000545,Riddhi Advertising Co-op,Riddhi Advertising Co-op,RJYXP4613T,27RJYXP4150XZN,9269407761,riddhi545@hotmail.com,Mahesh Kale,892,892,34400000,34400000,6100000,6100000,21,21,working_capital,working_capital,0,0,Mumbai,Textiles & Garments,Working capital,2024-06-19
SME-000546,SME-000546,Sri Agro Group,Sri Agro Group,ODZYO6410Z,29ODZYO6507DZW,9108684442,sri546@outlook.com,Jayesh Naidu,871,871,76500000,76500000,36500000,36500000,3,3,term_loan,term_loan,104970000.0,104970000.0,Bengaluru,Manufacturing,New branch setup,2025-09-03
SME-000547,SME-000547,Vivek Research Group,Vivek Research Group,FPGJT7979L,29FPGJT2578RZC,9975373067,vivek547@outlook.com,Amrita Kamble,756,756,94300000,94300000,46800000,46800000,7,7,term_loan,term_loan,131240000.0,131240000.0,Bengaluru,Steel & Metals,Invoice financing,2024-06-27
SME-000548,SME-000548,Chetan Fabrics OPC Pvt Ltd,Chetan Fabrics OPC Pvt Ltd,GACWM6681R,29GACWM8470ZZL,9429920512,chetan548@hotmail.com,Shaily Chandrasekaran,624,624,3700000,3700000,1100000,1100000,5,5,invoice_discounting,invoice_discounting,0,0,Bengaluru,E-commerce,Project finance,2024-06-19
SME-000549,SME-000549,Gopala Networks Associates,Gopala Networks Associates,ZUNMZ4626N,29ZUNMZ5035AZD,9765917264,gopala549@outlook.com,Aazeen Devarajan,892,892,33400000,33400000,6900000,6900000,21,21,term_loan,term_loan,28470000.0,28470000.0,Bengaluru,Agriculture,Working capital,2025-11-24
SME-000550,SME-000550,Royal Plastics & Co,Royal Plastics & Co,BZXVS8644A,27BZXVS4825DZT,9248646616,royal550@rediffmail.com,Anshika Thirumeni,797,797,20400000,20400000,10800000,10800000,16,16,working_capital,working_capital,0,0,Pune,IT / Software Services,Machinery purchase,2024-12-21
SME-000551,SME-000551,Harmony Infotech & Co,Harmony Infotech & Co,BSIYN3922U,29BSIYN6321XZT,9926844866,harmony551@yahoo.co.in,Ishika Balakrishnan,873,873,45600000,45600000,24900000,24900000,16,16,equipment_finance,equipment_finance,24530000.0,24530000.0,Bengaluru,Steel & Metals,Technology upgrade,2024-09-18
SME-000552,SME-000552,Dhruv Healthcare Group,Dhruv Healthcare Group,QCMHG1289J,29QCMHG5852XZB,9888420785,dhruv552@yahoo.co.in,Gopal Malhotra,712,712,14900000,14900000,4700000,4700000,6,6,working_capital,working_capital,0,0,Bengaluru,IT / Software Services,Invoice financing,2024-08-31
SME-000553,SME-000553,Noble Hospital & Co,Noble Hospital & Co,GIGUM6640L,29GIGUM9871RZR,9609746923,noble553@yahoo.co.in,Kiran Hooda,585,585,16600000,16600000,800000,800000,3,3,term_loan,term_loan,22610000.0,22610000.0,Bengaluru,E-commerce,Export financing,2025-03-17
SME-000554,SME-000554,Shri Services Associates,Shri Services Associates,RVFIW8937A,27RVFIW9757UZQ,9495061721,shri554@rediffmail.com,Yashwanth Xavier,769,769,5500000,5500000,2100000,2100000,21,21,working_capital,working_capital,0,0,Pune,IT / Software Services,Working capital,2025-10-10
SME-000555,SME-000555,Tulasi Textiles Pvt Ltd,Tulasi Textiles Pvt Ltd,XGMAM8821P,29XGMAM5034BZI,9267700369,tulasi555@rediffmail.com,Rajni Rajput,877,877,5100000,5100000,2100000,2100000,16,16,term_loan,term_loan,5960000.0,5960000.0,Bengaluru,Textiles & Garments,Technology upgrade,2025-05-14
SME-000556,SME-000556,Venture Technologies Group,Venture Technologies Group,QKPSV5800D,07QKPSV7910QZM,9481950368,venture556@outlook.com,Ashwini Shukla,810,810,5100000,5100000,1300000,1300000,9,9,project_finance,project_finance,6650000.0,6650000.0,Delhi,Pharmaceuticals,Inventory purchase,2025-12-26
SME-000557,SME-000557,Riddhi Realty & Co,Riddhi Realty & Co,UTBWA5885O,27UTBWA9666IZR,9106600593,riddhi557@hotmail.com,Amrita Pawar,825,825,4300000,4300000,500000,500000,11,11,equipment_finance,equipment_finance,4990000.0,4990000.0,Pune,Automobile Components,Shop renovation,2024-07-28
SME-000558,SME-000558,Modern Industries Pvt Ltd,Modern Industries Pvt Ltd,CBFSL2700M,27CBFSL6908NZP,9982643515,modern558@yahoo.co.in,Naveen Prabhu,778,778,20700000,20700000,6300000,6300000,3,3,working_capital,working_capital,0,0,Pune,Textiles & Garments,Shop renovation,2024-05-31
SME-000559,SME-000559,Celestial Systems Associates,Celestial Systems Associates,OSLGB9225A,27OSLGB2211UZR,9255270505,celestial559@hotmail.com,Manish Raval,654,654,31100000,31100000,11000000,11000000,14,14,term_loan,term_loan,37650000.0,37650000.0,Pune,Food Processing,Export financing,2025-10-05
SME-000560,SME-000560,Usha Healthcare LLP,Usha Healthcare LLP,MRATN4608T,29MRATN8300JZI,9623329028,usha560@gmail.com,Tushita Modi,769,769,4300000,4300000,1900000,1900000,22,22,term_loan,term_loan,6330000.0,6330000.0,Bengaluru,Automobile Components,Working capital,2025-04-07
SME-000561,SME-000561,Ultra Labs Pvt Ltd,Ultra Labs Pvt Ltd,SUTCO5497E,07SUTCO2613NZZ,9996444710,ultra561@yahoo.co.in,Saritha Mehta,729,729,1800000,1800000,800000,800000,20,20,equipment_finance,equipment_finance,790000.0,790000.0,Delhi,Manufacturing,Inventory purchase,2026-02-13
SME-000562,SME-000562,Omega Garments Associates,Omega Garments Associates,AHVAY2345E,29AHVAY3847AZE,9279941943,omega562@rediffmail.com,Murali Karuppusamy,726,726,12200000,12200000,600000,600000,7,7,project_finance,project_finance,5930000.0,5930000.0,Bengaluru,Manufacturing,Working capital,2025-09-08
SME-000563,SME-000563,Sterling Metals Pvt Ltd,Sterling Metals Pvt Ltd,SWFZG9100U,27SWFZG4099TZH,9441961607,sterling563@gmail.com,Ankita Savarkar,883,883,13800000,13800000,6000000,6000000,18,18,working_capital,working_capital,0,0,Pune,Retail Trade,Capacity expansion,2025-11-12
SME-000564,SME-000564,Gamma Accessories Co-op,Gamma Accessories Co-op,STELF4488P,29STELF3381LZS,9437917606,gamma564@rediffmail.com,Sabina Shah,754,754,42500000,42500000,14100000,14100000,20,20,term_loan,term_loan,33390000.0,33390000.0,Bengaluru,Construction,New branch setup,2025-10-09
SME-000565,SME-000565,Dakshin Electronics Group,Dakshin Electronics Group,VGTZM6716E,27VGTZM3730YZH,9730557637,dakshin565@rediffmail.com,Ravi Venkataraman,816,816,4900000,4900000,500000,500000,22,22,term_loan,term_loan,5160000.0,5160000.0,Pune,Pharmaceuticals,New branch setup,2026-01-01
SME-000566,SME-000566,Ultra Infrastructure LLP,Ultra Infrastructure LLP,WIQOP2431R,33WIQOP8720AZW,9341201350,ultra566@hotmail.com,Vaibhav Sandhu,787,787,9900000,9900000,4200000,4200000,15,15,working_capital,working_capital,0,0,Chennai,Retail Trade,Working capital,2025-09-27
SME-000567,SME-000567,Kalpa Builders Pvt Ltd,Kalpa Builders Pvt Ltd,HUGKM3918A,29HUGKM3226ZZR,9941650959,kalpa567@outlook.com,Vijay Iyengar,767,767,7400000,7400000,2000000,2000000,13,13,term_loan,term_loan,6370000.0,6370000.0,Bengaluru,Construction,Working capital,2025-06-20
SME-000568,SME-000568,Innova Enterprises & Co,Innova Enterprises & Co,QMFDY5900A,27QMFDY8646SZW,9334049215,innova568@yahoo.co.in,Avni Pereira,876,876,11200000,11200000,2000000,2000000,10,10,term_loan,term_loan,15140000.0,15140000.0,Mumbai,Pharmaceuticals,Capacity expansion,2025-08-09
SME-000569,SME-000569,Rajguru Polymers Pvt Ltd,Rajguru Polymers Pvt Ltd,XYNWG4788S,29XYNWG8059HZT,9908936058,rajguru569@hotmail.com,Reshma Limaye,747,747,11000000,11000000,800000,800000,20,20,invoice_discounting,invoice_discounting,0,0,Bengaluru,Retail Trade,Invoice financing,2024-07-07
SME-000570,SME-000570,Inspire Steel Pvt Ltd,Inspire Steel Pvt Ltd,NECCS3750M,27NECCS4947DZY,9840150501,inspire570@outlook.com,Chanchal Arunachalam,750,750,5000000,5000000,2800000,2800000,3,3,term_loan,term_loan,3160000.0,3160000.0,Pune,Pharmaceuticals,New branch setup,2024-09-16
SME-000571,SME-000571,Next Spares OPC Pvt Ltd,Next Spares OPC Pvt Ltd,ZGKUX7149Y,07ZGKUX4586UZK,9182333880,next571@rediffmail.com,Aavya Noronha,751,751,4200000,4200000,900000,900000,20,20,term_loan,term_loan,5860000.0,5860000.0,Delhi,Automobile Components,Inventory purchase,2024-10-04
SME-000572,SME-000572,Star Packaging Pvt Ltd,Star Packaging Pvt Ltd,LSBJS1394C,33LSBJS4443NZO,9642386667,star572@yahoo.co.in,Shruti George,718,718,13200000,13200000,5600000,5600000,12,12,equipment_finance,equipment_finance,13980000.0,13980000.0,Coimbatore,Automobile Components,Technology upgrade,2025-03-14
SME-000573,SME-000573,Global Motors Pvt Ltd,Global Motors Pvt Ltd,ZPJQA6574A,29ZPJQA9471AZD,9881312261,global573@outlook.com,Shiva Nandi,801,801,3500000,3500000,1500000,1500000,3,3,term_loan,term_loan,1650000.0,1650000.0,Bengaluru,Manufacturing,Capacity expansion,2025-10-23
SME-000574,SME-000574,Silicon Packaging Pvt Ltd,Silicon Packaging Pvt Ltd,OZSQB3370M,07OZSQB6290LZT,9987558237,silicon574@outlook.com,Sunil John,777,777,4800000,4800000,1500000,1500000,7,7,project_finance,project_finance,4760000.0,4760000.0,Delhi,Real Estate,Shop renovation,2025-09-27
SME-000575,SME-000575,Jayalakshmi Industries Pvt Ltd,Jayalakshmi Industries Pvt Ltd,TYZTK5981F,29TYZTK6211QZL,9723674473,jayalakshmi575@yahoo.co.in,Acyuta Arumugam,846,846,11800000,11800000,500000,500000,3,3,invoice_discounting,invoice_discounting,0,0,Bengaluru,IT / Software Services,Business expansion,2025-07-01
SME-000576,SME-000576,Kaveri Media & Co,Kaveri Media & Co,EDVFK1729T,29EDVFK4823VZQ,9921977753,kaveri576@hotmail.com,Swara Phadke,768,768,20300000,20300000,11800000,11800000,7,7,term_loan,term_loan,22070000.0,22070000.0,Bengaluru,Pharmaceuticals,Machinery purchase,2025-02-08
SME-000577,SME-000577,Karthikeya Alloys LLP,Karthikeya Alloys LLP,FQIBM6892A,27FQIBM6866LZK,9361310152,karthikeya577@hotmail.com,Avni Deol,670,670,5100000,5100000,600000,600000,22,22,invoice_discounting,invoice_discounting,0,0,Mumbai,Agriculture,Technology upgrade,2024-11-19
SME-000578,SME-000578,Radha Spares LLP,Radha Spares LLP,SCJVB3762Q,33SCJVB3549MZX,9333570015,radha578@rediffmail.com,Seema Hariharan,577,577,6900000,6900000,2700000,2700000,7,7,invoice_discounting,invoice_discounting,0,0,Chennai,Pharmaceuticals,Working capital,2026-02-03
SME-000579,SME-000579,Himalaya International Associates,Himalaya International Associates,DCPMG4427E,33DCPMG8324RZM,9949219303,himalaya579@hotmail.com,Achal Waghmare,703,703,15700000,15700000,1500000,1500000,3,3,equipment_finance,equipment_finance,10100000.0,10100000.0,Coimbatore,Retail Trade,Machinery purchase,2026-03-02
SME-000580,SME-000580,Tech Apparels Co-op,Tech Apparels Co-op,GTRMQ8382N,29GTRMQ9845KZA,9600974948,tech580@gmail.com,Kapil Bhalerao,765,765,2900000,2900000,1400000,1400000,13,13,term_loan,term_loan,3980000.0,3980000.0,Bengaluru,Food Processing,New branch setup,2025-09-22
SME-000581,SME-000581,Tech Builders Co-op,Tech Builders Co-op,LAJQN2696P,19LAJQN6159RZX,9325356675,tech581@hotmail.com,Jaya Mehta,674,674,4600000,4600000,900000,900000,18,18,term_loan,term_loan,3740000.0,3740000.0,Kolkata,Textiles & Garments,Shop renovation,2025-12-17
SME-000582,SME-000582,Rising Plastics OPC Pvt Ltd,Rising Plastics OPC Pvt Ltd,UZOIA6453R,27UZOIA3644IZJ,9979492832,rising582@hotmail.com,Ishika Chitale,732,732,68100000,68100000,3100000,3100000,10,10,term_loan,term_loan,31640000.0,31640000.0,Pune,IT / Software Services,Technology upgrade,2025-01-16
SME-000583,SME-000583,Rajguru Manufacturing Pvt Ltd,Rajguru Manufacturing Pvt Ltd,UBQGV4523H,29UBQGV8266UZE,9709160756,rajguru583@outlook.com,Tushita Shetty,788,788,14800000,14800000,5900000,5900000,11,11,working_capital,working_capital,0,0,Bengaluru,Manufacturing,New branch setup,2024-07-10
SME-000584,SME-000584,Krishna Infotech Pvt Ltd,Krishna Infotech Pvt Ltd,LXRMB2772X,33LXRMB7336HZF,9151618519,krishna584@yahoo.co.in,Vishal Pandey,608,608,71700000,71700000,29900000,29900000,9,9,invoice_discounting,invoice_discounting,0,0,Chennai,IT / Software Services,New branch setup,2025-12-23
SME-000585,SME-000585,Vaishnavi Apparels Pvt Ltd,Vaishnavi Apparels Pvt Ltd,WSNED4929K,36WSNED7111BZM,9711530421,vaishnavi585@yahoo.co.in,Vanshika Khanna,839,839,9900000,9900000,4000000,4000000,4,4,term_loan,term_loan,5360000.0,5360000.0,Hyderabad,Retail Trade,Machinery purchase,2025-08-11
SME-000586,SME-000586,Western International Associates,Western International Associates,NTMVP9306I,29NTMVP2897JZU,9924392282,western586@outlook.com,Vanshika Paul,575,575,6000000,6000000,1300000,1300000,2,2,equipment_finance,equipment_finance,7270000.0,7270000.0,Bengaluru,Pharmaceuticals,Shop renovation,2025-03-03
SME-000587,SME-000587,Indra Robotics & Co,Indra Robotics & Co,OLIHM3825L,27OLIHM9571LZL,9911995439,indra587@outlook.com,Madhuri Gupta,886,886,3500000,3500000,1900000,1900000,21,21,term_loan,term_loan,2030000.0,2030000.0,Mumbai,Logistics,Shop renovation,2024-12-21
SME-000588,SME-000588,Celestial Metals OPC Pvt Ltd,Celestial Metals OPC Pvt Ltd,EOHTV5605Q,29EOHTV7431YZI,9352645731,celestial588@hotmail.com,Srinivas Arora,876,876,6800000,6800000,3000000,3000000,8,8,working_capital,working_capital,0,0,Bengaluru,Manufacturing,Trade finance,2024-12-12
SME-000589,SME-000589,Apex Builders Co-op,Apex Builders Co-op,NCYSO1762N,33NCYSO5430OZE,9791749760,apex589@rediffmail.com,Sandeep Sivaramakrishnan,886,886,52200000,52200000,11900000,11900000,19,19,term_loan,term_loan,62510000.0,62510000.0,Chennai,Agriculture,Shop renovation,2025-01-21
SME-000590,SME-000590,Dharma Motors Pvt Ltd,Dharma Motors Pvt Ltd,EUHVR7669U,29EUHVR4374QZM,9408474740,dharma590@rediffmail.com,Indira Ramaswamy,685,685,2700000,2700000,600000,600000,16,16,working_capital,working_capital,0,0,Bengaluru,Retail Trade,Trade finance,2024-09-26
SME-000591,SME-000591,Deep Plastics & Co,Deep Plastics & Co,JNNMM2844W,29JNNMM4118RZO,9244180624,deep591@hotmail.com,Aagam Awasthi,702,702,60100000,60100000,30500000,30500000,2,2,term_loan,term_loan,89500000.0,89500000.0,Bengaluru,Manufacturing,Working capital,2026-02-01
SME-000592,SME-000592,Krishna Software Group,Krishna Software Group,DTGJZ1848D,24DTGJZ5878SZV,9613491145,krishna592@hotmail.com,Simran Dhull,736,736,7900000,7900000,2400000,2400000,14,14,project_finance,project_finance,11340000.0,11340000.0,Surat,Textiles & Garments,Shop renovation,2025-12-10
SME-000593,SME-000593,Disha Finance Pvt Ltd,Disha Finance Pvt Ltd,VZFAA4893B,36VZFAA8752PZF,9714415403,disha593@hotmail.com,Nikhil Iyengar,711,711,7400000,7400000,4000000,4000000,14,14,term_loan,term_loan,8230000.0,8230000.0,Hyderabad,Retail Trade,New branch setup,2025-12-23
SME-000594,SME-000594,Eastern Print LLP,Eastern Print LLP,NQRDP8805Q,29NQRDP5069EZB,9631273582,eastern594@yahoo.co.in,Abhijit Singhania,770,770,9800000,9800000,900000,900000,13,13,project_finance,project_finance,8130000.0,8130000.0,Bengaluru,Food Processing,Capacity expansion,2024-08-18
SME-000595,SME-000595,Mukunda Solutions OPC Pvt Ltd,Mukunda Solutions OPC Pvt Ltd,WANCI8351Y,27WANCI8063IZS,9686574513,mukunda595@outlook.com,Ayesha Hayer,888,888,11500000,11500000,1300000,1300000,15,15,term_loan,term_loan,16770000.0,16770000.0,Pune,IT / Software Services,Project finance,2025-11-17
SME-000596,SME-000596,Garuda Software LLP,Garuda Software LLP,PIRTS9866K,29PIRTS5147KZH,9211718844,garuda596@hotmail.com,Simran Kamath,824,824,18300000,18300000,3300000,3300000,2,2,term_loan,term_loan,11340000.0,11340000.0,Bengaluru,Pharmaceuticals,Invoice financing,2024-10-31
SME-000597,SME-000597,Uma Fashions & Co,Uma Fashions & Co,ZHXEE7408E,24ZHXEE4105MZC,9296605461,uma597@yahoo.co.in,Pranav Ramasamy,725,725,8200000,8200000,2000000,2000000,6,6,term_loan,term_loan,3980000.0,3980000.0,Ahmedabad,Construction,Export financing,2026-01-01
SME-000598,SME-000598,Prakash Healthcare LLP,Prakash Healthcare LLP,HFAXR3926I,29HFAXR8933LZT,9428064110,prakash598@outlook.com,Savitha Awasthi,765,765,3300000,3300000,1500000,1500000,20,20,working_capital,working_capital,0,0,Bengaluru,Food Processing,Machinery purchase,2025-05-14
SME-000599,SME-000599,Swift Metals Pvt Ltd,Swift Metals Pvt Ltd,YGNWJ7981J,29YGNWJ1202LZO,9807158873,swift599@gmail.com,Chandra Jog,642,642,2700000,2700000,1200000,1200000,13,13,working_capital,working_capital,0,0,Bengaluru,IT / Software Services,Technology upgrade,2024-03-15
SME-000600,SME-000600,Navadurga Power Group,Navadurga Power Group,YHJBV8252X,07YHJBV2642IZU,9501595824,navadurga600@outlook.com,Adhiti Joshi,710,710,15900000,15900000,8100000,8100000,18,18,term_loan,term_loan,10020000.0,10020000.0,Delhi,IT / Software Services,Technology upgrade,2025-07-31
SME-000601,SME-000601,Guru Robotics Co-op,Guru Robotics Co-op,BZYHN3759M,19BZYHN4515YZY,9550796442,guru601@gmail.com,Aanya Thomas,792,792,3400000,3400000,1700000,1700000,5,5,working_capital,working_capital,0,0,Kolkata,Textiles & Garments,Project finance,2025-08-07
SME-000602,SME-000602,Prakash Consultancy Associates,Prakash Consultancy Associates,IJWUQ4630H,07IJWUQ8076TZW,9129502002,prakash602@gmail.com,Uday Kumar,783,783,4800000,4800000,1600000,1600000,11,11,term_loan,term_loan,4700000.0,4700000.0,Delhi,Manufacturing,New branch setup,2024-09-03
SME-000603,SME-000603,Venkat Packaging OPC Pvt Ltd,Venkat Packaging OPC Pvt Ltd,QQWVN2899T,29QQWVN2499YZG,9870434944,venkat603@outlook.com,Aruna Paul,798,798,13700000,13700000,600000,600000,5,5,term_loan,term_loan,14220000.0,14220000.0,Bengaluru,Food Processing,Shop renovation,2025-08-08
SME-000604,SME-000604,Wisdom Media Pvt Ltd,Wisdom Media Pvt Ltd,HSMCW2279A,27HSMCW7034EZR,9696673707,wisdom604@outlook.com,Sudhir Reddy,706,706,1700000,1700000,500000,500000,11,11,equipment_finance,equipment_finance,1980000.0,1980000.0,Mumbai,Construction,Business expansion,2025-08-11
SME-000605,SME-000605,Ultra Textiles Pvt Ltd,Ultra Textiles Pvt Ltd,RDCFT3749K,29RDCFT8617EZT,9655714533,ultra605@hotmail.com,Advika Verma,810,810,20500000,20500000,4500000,4500000,19,19,invoice_discounting,invoice_discounting,0,0,Bengaluru,Pharmaceuticals,Technology upgrade,2026-02-10
SME-000606,SME-000606,Kalpa Enterprises Pvt Ltd,Kalpa Enterprises Pvt Ltd,AHIRA4222M,07AHIRA6976YZL,9652629817,kalpa606@rediffmail.com,Kapil Paul,627,627,65400000,65400000,30400000,30400000,16,16,invoice_discounting,invoice_discounting,0,0,Delhi,Retail Trade,Machinery purchase,2025-06-16
SME-000607,SME-000607,Akshara Steel Group,Akshara Steel Group,WZTGY6071R,29WZTGY3411HZD,9427278823,akshara607@yahoo.co.in,Angad Kale,771,771,3200000,3200000,1300000,1300000,17,17,equipment_finance,equipment_finance,3050000.0,3050000.0,Bengaluru,IT / Software Services,Project finance,2025-05-21
SME-000608,SME-000608,Pride Chemicals Pvt Ltd,Pride Chemicals Pvt Ltd,HEOIG5669F,33HEOIG2523UZG,9389214052,pride608@gmail.com,Anshika Bajpai,877,877,6100000,6100000,1800000,1800000,20,20,term_loan,term_loan,2970000.0,2970000.0,Coimbatore,IT / Software Services,Inventory purchase,2024-05-09
SME-000609,SME-000609,Ranjit Garments Group,Ranjit Garments Group,CSCCY1340J,36CSCCY2691SZB,9480554264,ranjit609@gmail.com,Pradeep Khandelwal,806,806,4000000,4000000,900000,900000,8,8,equipment_finance,equipment_finance,2450000.0,2450000.0,Hyderabad,Construction,Technology upgrade,2024-12-29
SME-000610,SME-000610,Gopala Infotech & Co,Gopala Infotech & Co,MWGAQ7031P,36MWGAQ7516PZF,9583275171,gopala610@gmail.com,Aarohi Fernandes,692,692,86400000,86400000,32400000,32400000,4,4,term_loan,term_loan,86510000.0,86510000.0,Hyderabad,Textiles & Garments,Trade finance,2025-05-24
SME-000611,SME-000611,Navadurga Events Pvt Ltd,Navadurga Events Pvt Ltd,ENXHD3230N,19ENXHD8585ZZZ,9279737701,navadurga611@hotmail.com,Simran Thomas,895,895,29700000,29700000,17800000,17800000,8,8,equipment_finance,equipment_finance,31050000.0,31050000.0,Kolkata,Manufacturing,Project finance,2026-01-30
SME-000612,SME-000612,Vajra Automation Co-op,Vajra Automation Co-op,WTQBD4835R,29WTQBD5981YZH,9176978382,vajra612@gmail.com,Vishal Mathew,785,785,29400000,29400000,9400000,9400000,17,17,term_loan,term_loan,29820000.0,29820000.0,Bengaluru,IT / Software Services,Capacity expansion,2024-04-23
SME-000613,SME-000613,Mukunda Consultancy Group,Mukunda Consultancy Group,QXFOQ1071K,27QXFOQ9153YZP,9692064397,mukunda613@gmail.com,Aadhvik Waghmare,798,798,10700000,10700000,5300000,5300000,19,19,equipment_finance,equipment_finance,15560000.0,15560000.0,Mumbai,Manufacturing,Inventory purchase,2025-03-16
